name, subject, grade
usfts__xxdz, Physics, 49
usfts__xxdz, Soc Studies, 
usfts__xxdz, Art, 88
usfts__xxdz, Music, 28
usfts__xxdz, Ancient History, 17
usfts__xxdz, Biology, 10
usfts__xxdz, Neural Networks, 20
name, subject, grade
qmbdl__kchzzbrfz, Mathematics, 61
qmbdl__kchzzbrfz, Physics, 32
qmbdl__kchzzbrfz, Soc Studies, 58
qmbdl__kchzzbrfz, Art, 36
qmbdl__kchzzbrfz, Music, 91
qmbdl__kchzzbrfz, Ancient History, 45
qmbdl__kchzzbrfz, Biology, 69
qmbdl__kchzzbrfz, Neural Networks, 30
name, subject, grade
shifpbc__r, Mathematics, 64
shifpbc__r, Physics, 97
shifpbc__r, Soc Studies, 49
shifpbc__r, Art, 16
shifpbc__r, Music, 97
shifpbc__r, Ancient History, 43
shifpbc__r, Biology, 11
shifpbc__r, Neural Networks, 42
name, subject, grade
kov__lxru, Mathematics, 21
kov__lxru, Physics, 36
kov__lxru, Soc Studies, 46
kov__lxru, Art, 7
kov__lxru, Music, 49
kov__lxru, Ancient History, 80
kov__lxru, Biology, 47
kov__lxru, Neural Networks, 30
name, subject, grade
fr__j, Mathematics, 13
fr__j, Physics, 56
fr__j, Soc Studies, 66
fr__j, Art, 44
fr__j, Music, 21
fr__j, Ancient History, 97
fr__j, Biology, 70
fr__j, Neural Networks, 1
name, subject, grade
cvj__aluehvnosy, Mathematics, 55
cvj__aluehvnosy, Physics, 73
cvj__aluehvnosy, Soc Studies, 53
cvj__aluehvnosy, Art, 61
cvj__aluehvnosy, Music, 12
cvj__aluehvnosy, Ancient History, 28
cvj__aluehvnosy, Biology, 82
cvj__aluehvnosy, Neural Networks, 30
name, subject, grade
uhpuac__mdcmjb, Mathematics, 76
uhpuac__mdcmjb, Physics, 73
uhpuac__mdcmjb, Soc Studies, 14
uhpuac__mdcmjb, Art, 25
uhpuac__mdcmjb, Music, 64
uhpuac__mdcmjb, Ancient History, 52
uhpuac__mdcmjb, Biology, 13
uhpuac__mdcmjb, Neural Networks, 4
name, subject, grade
uhmivianum__jflxpmg, Mathematics, 
uhmivianum__jflxpmg, Physics, 23
uhmivianum__jflxpmg, Soc Studies, 64
uhmivianum__jflxpmg, Art, 68
uhmivianum__jflxpmg, Music, 35
uhmivianum__jflxpmg, Ancient History, 72
uhmivianum__jflxpmg, Biology, 66
uhmivianum__jflxpmg, Neural Networks, 31
name, subject, grade
xkroyoht__onrhsof, Mathematics, 
xkroyoht__onrhsof, Physics, 39
xkroyoht__onrhsof, Soc Studies, 89
xkroyoht__onrhsof, Art, 35
xkroyoht__onrhsof, Music, 67
xkroyoht__onrhsof, Ancient History, 76
xkroyoht__onrhsof, Biology, 48
xkroyoht__onrhsof, Neural Networks, 0
name, subject, grade
hceisjwz__ucrryhxsfz, Mathematics, 53
hceisjwz__ucrryhxsfz, Physics, 60
hceisjwz__ucrryhxsfz, Soc Studies, 51
hceisjwz__ucrryhxsfz, Art, 78
hceisjwz__ucrryhxsfz, Music, 69
hceisjwz__ucrryhxsfz, Ancient History, 5
hceisjwz__ucrryhxsfz, Biology, 84
hceisjwz__ucrryhxsfz, Neural Networks, 92
name, subject, grade
b__w, Mathematics, 30
b__w, Physics, 60
b__w, Soc Studies, 
b__w, Art, 62
b__w, Music, 
b__w, Ancient History, 51
b__w, Biology, 35
b__w, Neural Networks, 32
name, subject, grade
kbud__fi, Mathematics, 95
kbud__fi, Physics, 9
kbud__fi, Soc Studies, 
kbud__fi, Art, 58
kbud__fi, Music, 71
kbud__fi, Ancient History, 62
kbud__fi, Biology, 39
kbud__fi, Neural Networks, 20
name, subject, grade
yx__uvbineurli, Mathematics, 6
yx__uvbineurli, Physics, 1
yx__uvbineurli, Soc Studies, 57
yx__uvbineurli, Art, 41
yx__uvbineurli, Music, 73
yx__uvbineurli, Ancient History, 72
yx__uvbineurli, Biology, 89
yx__uvbineurli, Neural Networks, 76
name, subject, grade
kre__yuo, Mathematics, 62
kre__yuo, Physics, 
kre__yuo, Soc Studies, 29
kre__yuo, Art, 41
kre__yuo, Music, 16
kre__yuo, Ancient History, 47
kre__yuo, Biology, 49
kre__yuo, Neural Networks, 89
name, subject, grade
ofayutpq__tsfnrkozt, Mathematics, 10
ofayutpq__tsfnrkozt, Physics, 85
ofayutpq__tsfnrkozt, Soc Studies, 95
ofayutpq__tsfnrkozt, Art, 54
ofayutpq__tsfnrkozt, Music, 65
ofayutpq__tsfnrkozt, Ancient History, 34
ofayutpq__tsfnrkozt, Biology, 34
ofayutpq__tsfnrkozt, Neural Networks, 18
name, subject, grade
qjc__iscrisjpl, Mathematics, 86
qjc__iscrisjpl, Physics, 64
qjc__iscrisjpl, Soc Studies, 92
qjc__iscrisjpl, Art, 65
qjc__iscrisjpl, Music, 16
qjc__iscrisjpl, Ancient History, 12
qjc__iscrisjpl, Biology, 47
qjc__iscrisjpl, Neural Networks, 85
name, subject, grade
dpzo__wswicye, Mathematics, 53
dpzo__wswicye, Physics, 53
dpzo__wswicye, Soc Studies, 64
dpzo__wswicye, Art, 54
dpzo__wswicye, Music, 13
dpzo__wswicye, Ancient History, 55
dpzo__wswicye, Biology, 
dpzo__wswicye, Neural Networks, 87
name, subject, grade
o__zbstvlvzpt, Mathematics, 60
o__zbstvlvzpt, Physics, 37
o__zbstvlvzpt, Soc Studies, 32
o__zbstvlvzpt, Art, 77
o__zbstvlvzpt, Music, 97
o__zbstvlvzpt, Ancient History, 
o__zbstvlvzpt, Biology, 71
o__zbstvlvzpt, Neural Networks, 57
name, subject, grade
lzqxfbse__yfomyqsv, Mathematics, 41
lzqxfbse__yfomyqsv, Physics, 80
lzqxfbse__yfomyqsv, Soc Studies, 1
lzqxfbse__yfomyqsv, Art, 45
lzqxfbse__yfomyqsv, Music, 87
lzqxfbse__yfomyqsv, Ancient History, 45
lzqxfbse__yfomyqsv, Biology, 97
lzqxfbse__yfomyqsv, Neural Networks, 65
name, subject, grade
dfinfx__zkgg, Mathematics, 12
dfinfx__zkgg, Physics, 28
dfinfx__zkgg, Soc Studies, 66
dfinfx__zkgg, Art, 39
dfinfx__zkgg, Music, 
dfinfx__zkgg, Ancient History, 86
dfinfx__zkgg, Biology, 52
dfinfx__zkgg, Neural Networks, 54
name, subject, grade
gcou__lklejvalv, Mathematics, 21
gcou__lklejvalv, Physics, 
gcou__lklejvalv, Soc Studies, 85
gcou__lklejvalv, Art, 96
gcou__lklejvalv, Music, 47
gcou__lklejvalv, Ancient History, 95
gcou__lklejvalv, Biology, 71
gcou__lklejvalv, Neural Networks, 0
name, subject, grade
zr__q, Mathematics, 
zr__q, Physics, 90
zr__q, Soc Studies, 69
zr__q, Art, 84
zr__q, Music, 31
zr__q, Ancient History, 2
zr__q, Biology, 34
zr__q, Neural Networks, 22
name, subject, grade
lttu__jvcnh, Mathematics, 54
lttu__jvcnh, Physics, 43
lttu__jvcnh, Soc Studies, 6
lttu__jvcnh, Art, 86
lttu__jvcnh, Music, 9
lttu__jvcnh, Ancient History, 72
lttu__jvcnh, Biology, 96
lttu__jvcnh, Neural Networks, 28
name, subject, grade
uh__czcg, Mathematics, 50
uh__czcg, Physics, 88
uh__czcg, Soc Studies, 87
uh__czcg, Art, 57
uh__czcg, Music, 
uh__czcg, Ancient History, 8
uh__czcg, Biology, 34
uh__czcg, Neural Networks, 89
name, subject, grade
akdv__f, Mathematics, 47
akdv__f, Physics, 33
akdv__f, Soc Studies, 65
akdv__f, Art, 76
akdv__f, Music, 87
akdv__f, Ancient History, 
akdv__f, Biology, 58
akdv__f, Neural Networks, 74
name, subject, grade
grxedv__epkr, Mathematics, 31
grxedv__epkr, Physics, 90
grxedv__epkr, Soc Studies, 21
grxedv__epkr, Art, 60
grxedv__epkr, Music, 94
grxedv__epkr, Ancient History, 22
grxedv__epkr, Biology, 
grxedv__epkr, Neural Networks, 64
name, subject, grade
kckmcgktz__gxjgwapjn, Mathematics, 20
kckmcgktz__gxjgwapjn, Physics, 4
kckmcgktz__gxjgwapjn, Soc Studies, 60
kckmcgktz__gxjgwapjn, Art, 39
kckmcgktz__gxjgwapjn, Music, 97
kckmcgktz__gxjgwapjn, Ancient History, 64
kckmcgktz__gxjgwapjn, Biology, 9
kckmcgktz__gxjgwapjn, Neural Networks, 99
name, subject, grade
vkvbzmyzfz__rkjcqgqg, Mathematics, 77
vkvbzmyzfz__rkjcqgqg, Physics, 60
vkvbzmyzfz__rkjcqgqg, Soc Studies, 93
vkvbzmyzfz__rkjcqgqg, Art, 7
vkvbzmyzfz__rkjcqgqg, Music, 57
vkvbzmyzfz__rkjcqgqg, Ancient History, 86
vkvbzmyzfz__rkjcqgqg, Biology, 43
vkvbzmyzfz__rkjcqgqg, Neural Networks, 83
name, subject, grade
ms__b, Mathematics, 3
ms__b, Physics, 8
ms__b, Soc Studies, 6
ms__b, Art, 9
ms__b, Music, 1
ms__b, Ancient History, 1
ms__b, Biology, 8
ms__b, Neural Networks, 12
name, subject, grade
be__jbnqgqffzc, Mathematics, 77
be__jbnqgqffzc, Physics, 40
be__jbnqgqffzc, Soc Studies, 84
be__jbnqgqffzc, Art, 30
be__jbnqgqffzc, Music, 
be__jbnqgqffzc, Ancient History, 
be__jbnqgqffzc, Biology, 39
be__jbnqgqffzc, Neural Networks, 90
name, subject, grade
sifoagmjg__jtxtbhk, Mathematics, 15
sifoagmjg__jtxtbhk, Physics, 41
sifoagmjg__jtxtbhk, Soc Studies, 60
sifoagmjg__jtxtbhk, Art, 73
sifoagmjg__jtxtbhk, Music, 
sifoagmjg__jtxtbhk, Ancient History, 48
sifoagmjg__jtxtbhk, Biology, 58
sifoagmjg__jtxtbhk, Neural Networks, 12
name, subject, grade
uimmtvu__fneeah, Mathematics, 4
uimmtvu__fneeah, Physics, 75
uimmtvu__fneeah, Soc Studies, 62
uimmtvu__fneeah, Art, 72
uimmtvu__fneeah, Music, 63
uimmtvu__fneeah, Ancient History, 25
uimmtvu__fneeah, Biology, 68
uimmtvu__fneeah, Neural Networks, 
name, subject, grade
c__t, Mathematics, 42
c__t, Physics, 6
c__t, Soc Studies, 
c__t, Art, 31
c__t, Music, 46
c__t, Ancient History, 94
c__t, Biology, 6
c__t, Neural Networks, 18
name, subject, grade
jfowacqy__rx, Mathematics, 
jfowacqy__rx, Physics, 
jfowacqy__rx, Soc Studies, 54
jfowacqy__rx, Art, 43
jfowacqy__rx, Music, 61
jfowacqy__rx, Ancient History, 0
jfowacqy__rx, Biology, 70
jfowacqy__rx, Neural Networks, 45
name, subject, grade
vvwmhk__jr, Mathematics, 62
vvwmhk__jr, Physics, 62
vvwmhk__jr, Soc Studies, 71
vvwmhk__jr, Art, 45
vvwmhk__jr, Music, 55
vvwmhk__jr, Ancient History, 49
vvwmhk__jr, Biology, 
vvwmhk__jr, Neural Networks, 26
name, subject, grade
cnueywt__hdwphtxbzz, Mathematics, 34
cnueywt__hdwphtxbzz, Physics, 
cnueywt__hdwphtxbzz, Soc Studies, 5
cnueywt__hdwphtxbzz, Art, 54
cnueywt__hdwphtxbzz, Music, 56
cnueywt__hdwphtxbzz, Ancient History, 61
cnueywt__hdwphtxbzz, Biology, 13
cnueywt__hdwphtxbzz, Neural Networks, 62
name, subject, grade
xum__ip, Mathematics, 
xum__ip, Physics, 15
xum__ip, Soc Studies, 30
xum__ip, Art, 27
xum__ip, Music, 88
xum__ip, Ancient History, 61
xum__ip, Biology, 44
xum__ip, Neural Networks, 11
name, subject, grade
vikpjzpxj__hkrkg, Mathematics, 44
vikpjzpxj__hkrkg, Physics, 97
vikpjzpxj__hkrkg, Soc Studies, 67
vikpjzpxj__hkrkg, Art, 68
vikpjzpxj__hkrkg, Music, 6
vikpjzpxj__hkrkg, Ancient History, 89
vikpjzpxj__hkrkg, Biology, 29
vikpjzpxj__hkrkg, Neural Networks, 25
name, subject, grade
vbxen__i, Mathematics, 63
vbxen__i, Physics, 39
vbxen__i, Soc Studies, 26
vbxen__i, Art, 35
vbxen__i, Music, 89
vbxen__i, Ancient History, 6
vbxen__i, Biology, 15
vbxen__i, Neural Networks, 53
name, subject, grade
zq__dzckph, Mathematics, 38
zq__dzckph, Physics, 78
zq__dzckph, Soc Studies, 
zq__dzckph, Art, 
zq__dzckph, Music, 45
zq__dzckph, Ancient History, 94
zq__dzckph, Biology, 95
zq__dzckph, Neural Networks, 28
name, subject, grade
yrcca__p, Mathematics, 16
yrcca__p, Physics, 38
yrcca__p, Soc Studies, 
yrcca__p, Art, 88
yrcca__p, Music, 
yrcca__p, Ancient History, 58
yrcca__p, Biology, 60
yrcca__p, Neural Networks, 
name, subject, grade
g__ynbrkkgkax, Mathematics, 
g__ynbrkkgkax, Physics, 96
g__ynbrkkgkax, Soc Studies, 2
g__ynbrkkgkax, Art, 60
g__ynbrkkgkax, Music, 94
g__ynbrkkgkax, Ancient History, 33
g__ynbrkkgkax, Biology, 93
g__ynbrkkgkax, Neural Networks, 22
name, subject, grade
klmitsuej__jfuqzpljns, Mathematics, 12
klmitsuej__jfuqzpljns, Physics, 9
klmitsuej__jfuqzpljns, Soc Studies, 35
klmitsuej__jfuqzpljns, Art, 46
klmitsuej__jfuqzpljns, Music, 77
klmitsuej__jfuqzpljns, Ancient History, 
klmitsuej__jfuqzpljns, Biology, 67
klmitsuej__jfuqzpljns, Neural Networks, 42
name, subject, grade
d__xs, Mathematics, 7
d__xs, Physics, 
d__xs, Soc Studies, 10
d__xs, Art, 80
d__xs, Music, 92
d__xs, Ancient History, 
d__xs, Biology, 56
d__xs, Neural Networks, 61
name, subject, grade
gihpblwty__ktyhi, Mathematics, 84
gihpblwty__ktyhi, Physics, 66
gihpblwty__ktyhi, Soc Studies, 9
gihpblwty__ktyhi, Art, 3
gihpblwty__ktyhi, Music, 40
gihpblwty__ktyhi, Ancient History, 28
gihpblwty__ktyhi, Biology, 16
gihpblwty__ktyhi, Neural Networks, 21
name, subject, grade
l__fvorxfsiz, Mathematics, 58
l__fvorxfsiz, Physics, 29
l__fvorxfsiz, Soc Studies, 86
l__fvorxfsiz, Art, 95
l__fvorxfsiz, Music, 40
l__fvorxfsiz, Ancient History, 69
l__fvorxfsiz, Biology, 
l__fvorxfsiz, Neural Networks, 23
name, subject, grade
cjb__wlq, Mathematics, 32
cjb__wlq, Physics, 56
cjb__wlq, Soc Studies, 97
cjb__wlq, Art, 46
cjb__wlq, Music, 90
cjb__wlq, Ancient History, 17
cjb__wlq, Biology, 86
cjb__wlq, Neural Networks, 22
name, subject, grade
txzlgfzaxn__tsukrxpm, Mathematics, 30
txzlgfzaxn__tsukrxpm, Physics, 58
txzlgfzaxn__tsukrxpm, Soc Studies, 
txzlgfzaxn__tsukrxpm, Art, 25
txzlgfzaxn__tsukrxpm, Music, 68
txzlgfzaxn__tsukrxpm, Ancient History, 22
txzlgfzaxn__tsukrxpm, Biology, 57
txzlgfzaxn__tsukrxpm, Neural Networks, 12
name, subject, grade
mtqnfiza__datharhmk, Mathematics, 85
mtqnfiza__datharhmk, Physics, 38
mtqnfiza__datharhmk, Soc Studies, 1
mtqnfiza__datharhmk, Art, 21
mtqnfiza__datharhmk, Music, 80
mtqnfiza__datharhmk, Ancient History, 38
mtqnfiza__datharhmk, Biology, 58
mtqnfiza__datharhmk, Neural Networks, 94
name, subject, grade
bnxrjjgai__epjkydl, Mathematics, 25
bnxrjjgai__epjkydl, Physics, 94
bnxrjjgai__epjkydl, Soc Studies, 21
bnxrjjgai__epjkydl, Art, 44
bnxrjjgai__epjkydl, Music, 10
bnxrjjgai__epjkydl, Ancient History, 40
bnxrjjgai__epjkydl, Biology, 37
bnxrjjgai__epjkydl, Neural Networks, 54
name, subject, grade
fs__xhnqjtr, Mathematics, 96
fs__xhnqjtr, Physics, 42
fs__xhnqjtr, Soc Studies, 
fs__xhnqjtr, Art, 82
fs__xhnqjtr, Music, 41
fs__xhnqjtr, Ancient History, 45
fs__xhnqjtr, Biology, 
fs__xhnqjtr, Neural Networks, 91
name, subject, grade
qozslwme__nhblst, Mathematics, 12
qozslwme__nhblst, Physics, 74
qozslwme__nhblst, Soc Studies, 27
qozslwme__nhblst, Art, 76
qozslwme__nhblst, Music, 50
qozslwme__nhblst, Ancient History, 23
qozslwme__nhblst, Biology, 22
qozslwme__nhblst, Neural Networks, 81
name, subject, grade
chmbmi__touujpjrh, Mathematics, 
chmbmi__touujpjrh, Physics, 
chmbmi__touujpjrh, Soc Studies, 78
chmbmi__touujpjrh, Art, 85
chmbmi__touujpjrh, Music, 62
chmbmi__touujpjrh, Ancient History, 
chmbmi__touujpjrh, Biology, 81
chmbmi__touujpjrh, Neural Networks, 
name, subject, grade
a__poksnous, Mathematics, 25
a__poksnous, Physics, 25
a__poksnous, Soc Studies, 20
a__poksnous, Art, 41
a__poksnous, Music, 19
a__poksnous, Ancient History, 65
a__poksnous, Biology, 
a__poksnous, Neural Networks, 
name, subject, grade
qthqk__tay, Mathematics, 78
qthqk__tay, Physics, 63
qthqk__tay, Soc Studies, 
qthqk__tay, Art, 28
qthqk__tay, Music, 75
qthqk__tay, Ancient History, 48
qthqk__tay, Biology, 82
qthqk__tay, Neural Networks, 47
name, subject, grade
ixxdgdax__nisjsuuu, Mathematics, 4
ixxdgdax__nisjsuuu, Physics, 15
ixxdgdax__nisjsuuu, Soc Studies, 16
ixxdgdax__nisjsuuu, Art, 93
ixxdgdax__nisjsuuu, Music, 
ixxdgdax__nisjsuuu, Ancient History, 
ixxdgdax__nisjsuuu, Biology, 94
ixxdgdax__nisjsuuu, Neural Networks, 
name, subject, grade
ff__jwts, Mathematics, 58
ff__jwts, Physics, 92
ff__jwts, Soc Studies, 66
ff__jwts, Art, 81
ff__jwts, Music, 1
ff__jwts, Ancient History, 40
ff__jwts, Biology, 75
ff__jwts, Neural Networks, 57
name, subject, grade
kiylqgrg__fxvsx, Mathematics, 94
kiylqgrg__fxvsx, Physics, 72
kiylqgrg__fxvsx, Soc Studies, 99
kiylqgrg__fxvsx, Art, 97
kiylqgrg__fxvsx, Music, 51
kiylqgrg__fxvsx, Ancient History, 3
kiylqgrg__fxvsx, Biology, 31
kiylqgrg__fxvsx, Neural Networks, 19
name, subject, grade
lyeu__acwgzrxa, Mathematics, 29
lyeu__acwgzrxa, Physics, 98
lyeu__acwgzrxa, Soc Studies, 35
lyeu__acwgzrxa, Art, 15
lyeu__acwgzrxa, Music, 32
lyeu__acwgzrxa, Ancient History, 47
lyeu__acwgzrxa, Biology, 90
lyeu__acwgzrxa, Neural Networks, 41
name, subject, grade
pgsilzyqfk__drgcpxxk, Mathematics, 
pgsilzyqfk__drgcpxxk, Physics, 44
pgsilzyqfk__drgcpxxk, Soc Studies, 58
pgsilzyqfk__drgcpxxk, Art, 34
pgsilzyqfk__drgcpxxk, Music, 42
pgsilzyqfk__drgcpxxk, Ancient History, 
pgsilzyqfk__drgcpxxk, Biology, 88
pgsilzyqfk__drgcpxxk, Neural Networks, 28
name, subject, grade
wmy__tvrsoywr, Mathematics, 16
wmy__tvrsoywr, Physics, 11
wmy__tvrsoywr, Soc Studies, 72
wmy__tvrsoywr, Art, 93
wmy__tvrsoywr, Music, 63
wmy__tvrsoywr, Ancient History, 19
wmy__tvrsoywr, Biology, 82
wmy__tvrsoywr, Neural Networks, 5
name, subject, grade
ir__djcc, Mathematics, 17
ir__djcc, Physics, 99
ir__djcc, Soc Studies, 55
ir__djcc, Art, 
ir__djcc, Music, 24
ir__djcc, Ancient History, 66
ir__djcc, Biology, 70
ir__djcc, Neural Networks, 63
name, subject, grade
a__fjeiiqolm, Mathematics, 90
a__fjeiiqolm, Physics, 8
a__fjeiiqolm, Soc Studies, 58
a__fjeiiqolm, Art, 
a__fjeiiqolm, Music, 65
a__fjeiiqolm, Ancient History, 85
a__fjeiiqolm, Biology, 16
a__fjeiiqolm, Neural Networks, 51
name, subject, grade
nx__izzmuhk, Mathematics, 24
nx__izzmuhk, Physics, 97
nx__izzmuhk, Soc Studies, 
nx__izzmuhk, Art, 28
nx__izzmuhk, Music, 26
nx__izzmuhk, Ancient History, 80
nx__izzmuhk, Biology, 19
nx__izzmuhk, Neural Networks, 8
name, subject, grade
rmcxvkazk__mjbthaj, Mathematics, 65
rmcxvkazk__mjbthaj, Physics, 69
rmcxvkazk__mjbthaj, Soc Studies, 78
rmcxvkazk__mjbthaj, Art, 43
rmcxvkazk__mjbthaj, Music, 58
rmcxvkazk__mjbthaj, Ancient History, 32
rmcxvkazk__mjbthaj, Biology, 
rmcxvkazk__mjbthaj, Neural Networks, 77
name, subject, grade
momcu__m, Mathematics, 7
momcu__m, Physics, 64
momcu__m, Soc Studies, 53
momcu__m, Art, 20
momcu__m, Music, 28
momcu__m, Ancient History, 59
momcu__m, Biology, 65
momcu__m, Neural Networks, 0
name, subject, grade
dlzcsjh__lrstfrnnh, Mathematics, 63
dlzcsjh__lrstfrnnh, Physics, 43
dlzcsjh__lrstfrnnh, Soc Studies, 
dlzcsjh__lrstfrnnh, Art, 91
dlzcsjh__lrstfrnnh, Music, 
dlzcsjh__lrstfrnnh, Ancient History, 
dlzcsjh__lrstfrnnh, Biology, 16
dlzcsjh__lrstfrnnh, Neural Networks, 42
name, subject, grade
mfzyjgix__ti, Mathematics, 62
mfzyjgix__ti, Physics, 17
mfzyjgix__ti, Soc Studies, 42
mfzyjgix__ti, Art, 39
mfzyjgix__ti, Music, 25
mfzyjgix__ti, Ancient History, 87
mfzyjgix__ti, Biology, 51
mfzyjgix__ti, Neural Networks, 69
name, subject, grade
coexdb__nryhzt, Mathematics, 83
coexdb__nryhzt, Physics, 67
coexdb__nryhzt, Soc Studies, 60
coexdb__nryhzt, Art, 58
coexdb__nryhzt, Music, 33
coexdb__nryhzt, Ancient History, 15
coexdb__nryhzt, Biology, 52
coexdb__nryhzt, Neural Networks, 74
name, subject, grade
ou__uiobok, Mathematics, 5
ou__uiobok, Physics, 92
ou__uiobok, Soc Studies, 81
ou__uiobok, Art, 81
ou__uiobok, Music, 40
ou__uiobok, Ancient History, 96
ou__uiobok, Biology, 50
ou__uiobok, Neural Networks, 77
name, subject, grade
at__sb, Mathematics, 87
at__sb, Physics, 72
at__sb, Soc Studies, 39
at__sb, Art, 91
at__sb, Music, 
at__sb, Ancient History, 35
at__sb, Biology, 
at__sb, Neural Networks, 43
name, subject, grade
cpbkisq__dvovkfhgcy, Mathematics, 66
cpbkisq__dvovkfhgcy, Physics, 91
cpbkisq__dvovkfhgcy, Soc Studies, 13
cpbkisq__dvovkfhgcy, Art, 63
cpbkisq__dvovkfhgcy, Music, 31
cpbkisq__dvovkfhgcy, Ancient History, 10
cpbkisq__dvovkfhgcy, Biology, 13
cpbkisq__dvovkfhgcy, Neural Networks, 76
name, subject, grade
ndcp__tdnqp, Mathematics, 10
ndcp__tdnqp, Physics, 45
ndcp__tdnqp, Soc Studies, 54
ndcp__tdnqp, Art, 17
ndcp__tdnqp, Music, 64
ndcp__tdnqp, Ancient History, 31
ndcp__tdnqp, Biology, 61
ndcp__tdnqp, Neural Networks, 50
name, subject, grade
woae__g, Mathematics, 75
woae__g, Physics, 73
woae__g, Soc Studies, 85
woae__g, Art, 
woae__g, Music, 82
woae__g, Ancient History, 20
woae__g, Biology, 
woae__g, Neural Networks, 55
name, subject, grade
s__hshjhctl, Mathematics, 57
s__hshjhctl, Physics, 
s__hshjhctl, Soc Studies, 47
s__hshjhctl, Art, 48
s__hshjhctl, Music, 
s__hshjhctl, Ancient History, 10
s__hshjhctl, Biology, 59
s__hshjhctl, Neural Networks, 24
name, subject, grade
behatzy__utbeugo, Mathematics, 2
behatzy__utbeugo, Physics, 
behatzy__utbeugo, Soc Studies, 32
behatzy__utbeugo, Art, 13
behatzy__utbeugo, Music, 9
behatzy__utbeugo, Ancient History, 42
behatzy__utbeugo, Biology, 8
behatzy__utbeugo, Neural Networks, 58
name, subject, grade
alnkvdtgu__rnibxgea, Mathematics, 52
alnkvdtgu__rnibxgea, Physics, 44
alnkvdtgu__rnibxgea, Soc Studies, 29
alnkvdtgu__rnibxgea, Art, 32
alnkvdtgu__rnibxgea, Music, 9
alnkvdtgu__rnibxgea, Ancient History, 41
alnkvdtgu__rnibxgea, Biology, 79
alnkvdtgu__rnibxgea, Neural Networks, 17
name, subject, grade
mszvmbalpn__zv, Mathematics, 65
mszvmbalpn__zv, Physics, 52
mszvmbalpn__zv, Soc Studies, 17
mszvmbalpn__zv, Art, 19
mszvmbalpn__zv, Music, 7
mszvmbalpn__zv, Ancient History, 43
mszvmbalpn__zv, Biology, 87
mszvmbalpn__zv, Neural Networks, 
name, subject, grade
il__admyad, Mathematics, 38
il__admyad, Physics, 36
il__admyad, Soc Studies, 
il__admyad, Art, 30
il__admyad, Music, 4
il__admyad, Ancient History, 70
il__admyad, Biology, 26
il__admyad, Neural Networks, 49
name, subject, grade
azttzt__rdc, Mathematics, 
azttzt__rdc, Physics, 44
azttzt__rdc, Soc Studies, 79
azttzt__rdc, Art, 42
azttzt__rdc, Music, 20
azttzt__rdc, Ancient History, 82
azttzt__rdc, Biology, 47
azttzt__rdc, Neural Networks, 74
name, subject, grade
ofor__dkv, Mathematics, 85
ofor__dkv, Physics, 8
ofor__dkv, Soc Studies, 25
ofor__dkv, Art, 36
ofor__dkv, Music, 12
ofor__dkv, Ancient History, 58
ofor__dkv, Biology, 76
ofor__dkv, Neural Networks, 17
name, subject, grade
cu__hixhdthuw, Mathematics, 93
cu__hixhdthuw, Physics, 
cu__hixhdthuw, Soc Studies, 62
cu__hixhdthuw, Art, 
cu__hixhdthuw, Music, 
cu__hixhdthuw, Ancient History, 87
cu__hixhdthuw, Biology, 7
cu__hixhdthuw, Neural Networks, 37
name, subject, grade
ndeo__tcwls, Mathematics, 90
ndeo__tcwls, Physics, 93
ndeo__tcwls, Soc Studies, 
ndeo__tcwls, Art, 98
ndeo__tcwls, Music, 83
ndeo__tcwls, Ancient History, 97
ndeo__tcwls, Biology, 6
ndeo__tcwls, Neural Networks, 23
name, subject, grade
r__jnjywn, Mathematics, 95
r__jnjywn, Physics, 3
r__jnjywn, Soc Studies, 36
r__jnjywn, Art, 33
r__jnjywn, Music, 1
r__jnjywn, Ancient History, 2
r__jnjywn, Biology, 83
r__jnjywn, Neural Networks, 34
name, subject, grade
plziewvbx__rsimbwrlhm, Mathematics, 76
plziewvbx__rsimbwrlhm, Physics, 
plziewvbx__rsimbwrlhm, Soc Studies, 71
plziewvbx__rsimbwrlhm, Art, 89
plziewvbx__rsimbwrlhm, Music, 18
plziewvbx__rsimbwrlhm, Ancient History, 77
plziewvbx__rsimbwrlhm, Biology, 34
plziewvbx__rsimbwrlhm, Neural Networks, 
name, subject, grade
gj__ttwitqwi, Mathematics, 6
gj__ttwitqwi, Physics, 48
gj__ttwitqwi, Soc Studies, 38
gj__ttwitqwi, Art, 81
gj__ttwitqwi, Music, 69
gj__ttwitqwi, Ancient History, 95
gj__ttwitqwi, Biology, 71
gj__ttwitqwi, Neural Networks, 80
name, subject, grade
uxb__mhcouyqjrv, Mathematics, 34
uxb__mhcouyqjrv, Physics, 
uxb__mhcouyqjrv, Soc Studies, 18
uxb__mhcouyqjrv, Art, 28
uxb__mhcouyqjrv, Music, 58
uxb__mhcouyqjrv, Ancient History, 81
uxb__mhcouyqjrv, Biology, 78
uxb__mhcouyqjrv, Neural Networks, 28
name, subject, grade
dw__hgtjx, Mathematics, 86
dw__hgtjx, Physics, 78
dw__hgtjx, Soc Studies, 95
dw__hgtjx, Art, 56
dw__hgtjx, Music, 54
dw__hgtjx, Ancient History, 85
dw__hgtjx, Biology, 49
dw__hgtjx, Neural Networks, 58
name, subject, grade
r__kwny, Mathematics, 76
r__kwny, Physics, 18
r__kwny, Soc Studies, 51
r__kwny, Art, 94
r__kwny, Music, 20
